_id,key,value
0521469449,dimensions,"Height: 8.5 Inches, Length: 5.43 Inches, Weight: 0.992080179 Pounds, Width: 0.91 Inches"
0521469449,isbn13,9780521469449
0521469449,msrp,33.99
0521469449,isbn,0521469449
0521469449,isbn10,0521469449
0521477468,edition,2
0521477468,dimensions,"Height: 9.72 Inches, Length: 6.85 Inches, Weight: 1.433004703 Pounds, Width: 0.91 Inches"
0521477468,isbn13,9780521477468
0521477468,msrp,52
0521477468,isbn,0521477468
0521477468,isbn10,0521477468
052147809X,edition,1
052147809X,dimensions,"Height: 10 Inches, Length: 7 Inches, Weight: 2.1715532807 Pounds, Width: 1.05 Inches"
052147809X,isbn13,9780521478090
052147809X,msrp,90.84
052147809X,isbn,052147809X
052147809X,isbn10,052147809X
0521532493,edition,Updated
0521532493,dimensions,"Height: 9.02 Inches, Length: 6.02 Inches, Weight: 0.77823178486 Pounds, Width: 0.94 Inches"
0521532493,isbn13,9780521532495
0521532493,msrp,18.99
0521532493,isbn,0521532493
0521532493,isbn10,0521532493
0521535174,edition,Updated
0521535174,dimensions,"Height: 8.98 Inches, Length: 5.98 Inches, Weight: 0.8598028218 Pounds, Width: 0.67 Inches"
0521535174,isbn13,9780521535175
0521535174,msrp,11.95
0521535174,isbn,0521535174
0521535174,isbn10,0521535174
0521551498,edition,Illustrated
0521551498,dimensions,"Height: 9.29 Inches, Length: 6.06 Inches, Weight: 1.4440278161 Pounds, Width: 1.1 Inches"
0521551498,isbn13,9780521551496
0521551498,msrp,149
0521551498,isbn,0521551498
0521551498,isbn10,0521551498
052156669X,edition,1
052156669X,dimensions,"Height: 9 Inches, Length: 6 Inches, Weight: 1.4991433816 Pounds, Width: 1.22 Inches"
052156669X,isbn13,9780521566698
052156669X,msrp,0.00
052156669X,isbn,052156669X
052156669X,isbn10,052156669X
0521626730,edition,1st Edition
0521626730,dimensions,"Height: 9 Inches, Length: 6 Inches, Weight: 0.992080179 Pounds, Width: 0.74 Inches"
0521626730,isbn13,9780521626736
0521626730,msrp,29.19
0521626730,isbn,0521626730
0521626730,isbn10,0521626730
0521651336,edition,1
0521651336,dimensions,"Height: 9.96 Inches, Length: 7.76 Inches, Weight: 1.97975111276 Pounds, Width: 0.94 Inches"
0521651336,isbn13,9780521651332
0521651336,msrp,0.00
0521651336,isbn,0521651336
0521651336,isbn10,0521651336
0521783038,edition,2nd
0521783038,dimensions,"Height: 9 Inches, Length: 6 Inches, Weight: 1.4109584768 Pounds, Width: 0.75 Inches"
0521783038,isbn13,9780521783033
0521783038,msrp,79.95
0521783038,isbn,0521783038
0521783038,isbn10,0521783038
0521788056,edition,Revised
0521788056,dimensions,"Height: 9 Inches, Length: 6 Inches, Weight: 1.10231131 Pounds, Width: 0.85 Inches"
0521788056,isbn13,9780521788052
0521788056,msrp,42.99
0521788056,isbn,0521788056
0521788056,isbn10,0521788056
0521790514,dimensions,"Height: 8.86 Inches, Length: 5.79 Inches, Weight: 1.1904962148 Pounds, Width: 0.91 Inches"
0521790514,isbn13,9780521790512
0521790514,msrp,0.00
0521790514,isbn,0521790514
0521790514,isbn10,0521790514
0521827043,edition,Illustrated
0521827043,dimensions,"Height: 9.29 Inches, Length: 6.3 Inches, Weight: 2.04148054612 Pounds, Width: 1.1 Inches"
0521827043,isbn13,9780521827041
0521827043,msrp,0.00
0521827043,isbn,0521827043
0521827043,isbn10,0521827043
0522843557,dimensions,"xiv, 254 p., [8] p. of plates : ill. ; 23 cm."
0522843557,isbn13,9780522843552
0522843557,msrp,0.00
0522843557,isbn,0522843557
0522843557,isbn10,0522843557
0523480733,dimensions,"Height: 0.75 Inches, Length: 4.13 Inches, Width: 6.75 Inches"
0523480733,isbn13,9780523480732
0523480733,msrp,3.5
0523480733,isbn,0523480733
0523480733,isbn10,0523480733
0525152946,edition,1st
0525152946,dimensions,"Height: 0.1 Inches, Length: 0.1 Inches, Weight: 0.1 Pounds, Width: 0.1 Inches"
0525152946,isbn13,9780525152941
0525152946,msrp,14.5
0525152946,isbn,0525152946
0525152946,isbn10,0525152946
0525155627,edition,1st
0525155627,dimensions,Weight: 1 Pounds
0525155627,isbn13,9780525155621
0525155627,msrp,8.5
0525155627,isbn,0525155627
0525155627,isbn10,0525155627
0525186654,dimensions,"Height: 20 Inches, Length: 20 Inches, Weight: 0.95 Pounds, Width: 20 Inches"
0525186654,isbn13,9780525186656
0525186654,msrp,13.95
0525186654,isbn,0525186654
0525186654,isbn10,0525186654
0525243135,edition,1st
0525243135,dimensions,"Height: 20 Inches, Length: 20 Inches, Weight: 1 Pounds, Width: 20 Inches"
0525243135,isbn13,9780525243137
0525243135,msrp,0.00
0525243135,isbn,0525243135
0525243135,isbn10,0525243135
0525247688,edition,1st
0525247688,dimensions,"Height: 20 Inches, Length: 20 Inches, Weight: 1 Pounds, Width: 20 Inches"
0525247688,isbn13,9780525247685
0525247688,msrp,17.95
0525247688,isbn,0525247688
0525247688,isbn10,0525247688
0525249672,dimensions,"Height: 20 Inches, Length: 20 Inches, Weight: 0.8 Pounds, Width: 20 Inches"
0525249672,isbn13,9780525249672
0525249672,msrp,0.00
0525249672,isbn,0525249672
0525249672,isbn10,0525249672
0525249842,edition,1st
0525249842,dimensions,Weight: 1 Pounds
0525249842,isbn13,9780525249849
0525249842,msrp,0.00
0525249842,isbn,0525249842
0525249842,isbn10,0525249842
0525410600,edition,1st
0525410600,dimensions,"Height: 20 Inches, Length: 20 Inches, Weight: 1.01 Pounds, Width: 20 Inches"
0525410600,isbn13,9780525410607
0525410600,msrp,10.95
0525410600,isbn,0525410600
0525410600,isbn10,0525410600
0525442936,edition,1st
0525442936,dimensions,"Height: 20 Inches, Length: 20 Inches, Weight: 0.7605948039 Pounds, Width: 20 Inches"
0525442936,isbn13,9780525442936
0525442936,msrp,10.95
0525442936,isbn,0525442936
0525442936,isbn10,0525442936
0525447512,edition,1
0525447512,dimensions,"Height: 6.06 Inches, Length: 6 Inches, Weight: 0.25 Pounds, Width: 1.35 Inches"
0525447512,isbn13,9780525447511
0525447512,msrp,12.99
0525447512,isbn,0525447512
0525447512,isbn10,0525447512
0525451358,dimensions,"Height: 6.4 Inches, Length: 5.32 Inches, Width: 0.48 Inches"
0525451358,isbn13,9780525451358
0525451358,msrp,1.99
0525451358,isbn,0525451358
0525451358,isbn10,0525451358
0525464840,edition,1st American ed
0525464840,dimensions,"Height: 8.52 Inches, Length: 5.78 Inches, Weight: 0.95 Pounds, Width: 1 Inches"
0525464840,isbn13,9780525464846
0525464840,msrp,15.99
0525464840,isbn,0525464840
0525464840,isbn10,0525464840
0525467394,edition,1st American ed
0525467394,dimensions,"Height: 8.5 Inches, Length: 5.75 Inches, Weight: 1 Pounds, Width: 1.25 Inches"
0525467394,isbn13,9780525467397
0525467394,msrp,17.99
0525467394,isbn,0525467394
0525467394,isbn10,0525467394
0525467696,edition,1st Am. ed
0525467696,dimensions,"Height: 8.56 Inches, Length: 5.78 Inches, Weight: 0.75 Pounds, Width: 0.76 Inches"
0525467696,isbn13,9780525467694
0525467696,msrp,6.99
0525467696,isbn,0525467696
0525467696,isbn10,0525467696
0525472428,dimensions,Weight: 0.28 Pounds
0525472428,isbn13,9780525472421
0525472428,msrp,0.00
0525472428,isbn,0525472428
0525472428,isbn10,0525472428
0525473548,edition,1st
0525473548,dimensions,"Height: 5 Inches, Length: 7 Inches, Weight: 0.75 Pounds, Width: 1 Inches"
0525473548,isbn13,9780525473541
0525473548,msrp,4.5
0525473548,isbn,0525473548
0525473548,isbn10,0525473548
0525475745,dimensions,"Height: 5 Inches, Length: 7 Inches, Weight: 1 Pounds, Width: 1 Inches"
0525475745,isbn13,9780525475743
0525475745,msrp,12.57
0525475745,isbn,0525475745
0525475745,isbn10,0525475745
0525672508,dimensions,"Height: 20 Inches, Length: 20 Inches, Weight: 0.63 Pounds, Width: 20 Inches"
0525672508,isbn13,9780525672500
0525672508,msrp,11.95
0525672508,isbn,0525672508
0525672508,isbn10,0525672508
0525933549,dimensions,"Height: 20 Inches, Length: 20 Inches, Weight: 1.6 Pounds, Width: 20 Inches"
0525933549,isbn13,9780525933540
0525933549,msrp,0.00
0525933549,isbn,0525933549
0525933549,isbn10,0525933549
0525933964,dimensions,"Height: 8.81888 Inches, Length: 5.78739 Inches, Weight: 1 Pounds, Width: 0.90551 Inches"
0525933964,isbn13,9780525933960
0525933964,msrp,20
0525933964,isbn,0525933964
0525933964,isbn10,0525933964
0525934146,dimensions,"Height: 20 Inches, Length: 20 Inches, Weight: 1.5 Pounds, Width: 20 Inches"
0525934146,isbn13,9780525934141
0525934146,msrp,27.5
0525934146,isbn,0525934146
0525934146,isbn10,0525934146
0525934200,edition,First Edition
0525934200,dimensions,"Height: 20 Inches, Length: 20 Inches, Weight: 3.9 Pounds, Width: 20 Inches"
0525934200,isbn13,9780525934202
0525934200,msrp,21
0525934200,isbn,0525934200
0525934200,isbn10,0525934200
0525934960,dimensions,"Height: 7.58 Inches, Length: 5.56 Inches, Weight: 0.70988848364 Pounds, Width: 0.96 Inches"
0525934960,isbn13,9780525934967
0525934960,msrp,19.95
0525934960,isbn,0525934960
0525934960,isbn10,0525934960
0525935002,dimensions,"Height: 9.35 Inches, Length: 1.49 Inches, Weight: 1.81 Pounds, Width: 6.5 Inches"
0525935002,isbn13,9780525935001
0525935002,msrp,0.00
0525935002,isbn,0525935002
0525935002,isbn10,0525935002
0525935169,edition,First Edition
0525935169,dimensions,"Height: 9.25 Inches, Length: 6.5 Inches, Weight: 1 Pounds, Width: 1.375 Inches"
0525935169,isbn13,9780525935162
0525935169,msrp,24
0525935169,isbn,0525935169
0525935169,isbn10,0525935169
0525935215,edition,First Edition
0525935215,dimensions,"Height: 8.7 Inches, Length: 0.9 Inches, Weight: 0.85759819918 Pounds, Width: 5.9 Inches"
0525935215,isbn13,9780525935216
0525935215,msrp,0.00
0525935215,isbn,0525935215
0525935215,isbn10,0525935215
0525936467,dimensions,"Height: 9.25 Inches, Length: 6.25 Inches, Weight: 1.75 Pounds, Width: 1.5 Inches"
0525936467,isbn13,9780525936466
0525936467,msrp,22.95
0525936467,isbn,0525936467
0525936467,isbn10,0525936467
0525936815,edition,1St Edition
0525936815,dimensions,"Height: 9.25 Inches, Length: 6.25 Inches, Weight: 2.3 Pounds, Width: 2 Inches"
0525936815,isbn13,9780525936817
0525936815,msrp,1.99
0525936815,isbn,0525936815
0525936815,isbn10,0525936815
0525937307,dimensions,"Height: 20 Inches, Length: 20 Inches, Weight: 1.3 Pounds, Width: 20 Inches"
0525937307,isbn13,9780525937302
0525937307,msrp,22.95
0525937307,isbn,0525937307
0525937307,isbn10,0525937307
0525937315,dimensions,"Height: 20 Inches, Length: 20 Inches, Weight: 1.35 Pounds, Width: 20 Inches"
0525937315,isbn13,9780525937319
0525937315,msrp,0.00
0525937315,isbn,0525937315
0525937315,isbn10,0525937315
0525938273,dimensions,"Height: 6.75 Inches, Length: 6.25 Inches, Weight: 0.75 Pounds, Width: 0.75 Inches"
0525938273,isbn13,9780525938279
0525938273,msrp,1.99
0525938273,isbn,0525938273
0525938273,isbn10,0525938273
0525938451,edition,1st
0525938451,dimensions,"Height: 20 Inches, Length: 20 Inches, Weight: 1 Pounds, Width: 20 Inches"
0525938451,isbn13,9780525938453
0525938451,msrp,22.95
0525938451,isbn,0525938451
0525938451,isbn10,0525938451
0525938575,edition,1st
0525938575,dimensions,"Height: 20 Inches, Length: 20 Inches, Weight: 1 Pounds, Width: 20 Inches"
0525938575,isbn13,9780525938576
0525938575,msrp,0.00
0525938575,isbn,0525938575
0525938575,isbn10,0525938575
0525939245,dimensions,"Height: 9 Inches, Length: 6 Inches, Weight: 0.9 Pounds, Width: 1 Inches"
0525939245,isbn13,9780525939245
0525939245,msrp,19.95
0525939245,isbn,0525939245
0525939245,isbn10,0525939245
0525940170,edition,First Edition
0525940170,dimensions,"Height: 20 Inches, Length: 20 Inches, Weight: 1 Pounds, Width: 20 Inches"
0525940170,isbn13,9780525940173
0525940170,msrp,1.99
0525940170,isbn,0525940170
0525940170,isbn10,0525940170
0525942688,dimensions,"Height: 8.78 Inches, Length: 5.78 Inches, Weight: 0.8 Pounds, Width: 0.84 Inches"
0525942688,isbn13,9780525942689
0525942688,msrp,22.95
0525942688,isbn,0525942688
0525942688,isbn10,0525942688
0525944699,edition,First Edition
0525944699,dimensions,"Height: 9.28 Inches, Length: 6.28 Inches, Weight: 1.3 Pounds, Width: 1 Inches"
0525944699,isbn13,9780525944690
0525944699,msrp,0.00
0525944699,isbn,0525944699
0525944699,isbn10,0525944699
0525945687,dimensions,"Height: 8.75 Inches, Length: 5.78 Inches, Weight: 1 pounds, Width: 1 Inches"
0525945687,isbn13,9780525945680
0525945687,msrp,23.95
0525945687,isbn,0525945687
0525945687,isbn10,0525945687
0525946616,edition,1st
0525946616,dimensions,"Height: 8.5 Inches, Length: 5.75 Inches, Weight: 0.95 Pounds, Width: 1 Inches"
0525946616,isbn13,9780525946618
0525946616,msrp,23.95
0525946616,isbn,0525946616
0525946616,isbn10,0525946616
0525946888,edition,Third Printing
0525946888,dimensions,"Height: 8.58 Inches, Length: 5.72 Inches, Weight: 1.05 Pounds, Width: 1.02 Inches"
0525946888,isbn13,9780525946885
0525946888,msrp,22.95
0525946888,isbn,0525946888
0525946888,isbn10,0525946888
0525946896,edition,1st
0525946896,dimensions,"Height: 9.44 Inches, Length: 6.24 Inches, Weight: 1.5 Pounds, Width: 1.47 Inches"
0525946896,isbn13,9780525946892
0525946896,msrp,0.00
0525946896,isbn,0525946896
0525946896,isbn10,0525946896
052594690X,edition,1st
052594690X,dimensions,"Height: 9.34 inches, Length: 6.34 inches, Weight: 1.15 Pounds, Width: 0.97 inches"
052594690X,isbn13,9780525946908
052594690X,msrp,1.99
052594690X,isbn,052594690X
052594690X,isbn10,052594690X
0525947361,edition,1
0525947361,dimensions,"Height: 9.3 Inches, Length: 6.34 Inches, Weight: 1.9 Pounds, Width: 1.57 Inches"
0525947361,isbn13,9780525947363
0525947361,msrp,25.95
0525947361,isbn,0525947361
0525947361,isbn10,0525947361
0525947760,edition,First Edition
0525947760,dimensions,"Height: 8.5 Inches, Length: 5.72 Inches, Weight: 1.07806046118 Pounds, Width: 1.15 Inches"
0525947760,isbn13,9780525947769
0525947760,msrp,17.95
0525947760,isbn,0525947760
0525947760,isbn10,0525947760
0528824910,edition,Brdbk
0528824910,isbn13,9780528824913
0528824910,msrp,2.95
0528824910,isbn,0528824910
0528824910,isbn10,0528824910
0529064634,edition,Edition Unstated
0529064634,dimensions,"Height: 7.5 Inches, Length: 5.5 Inches, Weight: 0.85 Pounds, Width: 1 Inches"
0529064634,isbn13,9780529064639
0529064634,msrp,1.99
0529064634,isbn,0529064634
0529064634,isbn10,0529064634
0531047377,isbn13,9780531047378
0531047377,msrp,1.99
0531047377,isbn,0531047377
0531047377,isbn10,0531047377
0531059626,dimensions,"Height: 8.5 Inches, Length: 5.75 Inches, Weight: 1 Pounds, Width: 1 Inches"
0531059626,isbn13,9780531059623
0531059626,msrp,16.95
0531059626,isbn,0531059626
0531059626,isbn10,0531059626
0531068471,edition,38026th
0531068471,dimensions,"Height: 6.25 Inches, Length: 6 Inches, Width: 0.5 Inches"
0531068471,isbn13,9780531068472
0531068471,msrp,4.95
0531068471,isbn,0531068471
0531068471,isbn10,0531068471
0531088871,dimensions,"Height: 9.5 Inches, Length: 10.5 Inches, Width: 0.25 Inches"
0531088871,isbn13,9780531088876
0531088871,msrp,16.99
0531088871,isbn,0531088871
0531088871,isbn10,0531088871
0534030343,dimensions,"Height: 4.25 Inches, Length: 7.25 Inches, Weight: 0.45 Pounds, Width: 0.5 Inches"
0534030343,isbn13,9780534030346
0534030343,msrp,0.00
0534030343,isbn,0534030343
0534030343,isbn10,0534030343
0552146838,dimensions,"Height: 7.25 Inches, Length: 4.25 Inches, Weight: 1.0692419707 Pounds, Width: 1.75 Inches"
0552146838,isbn13,9780552146838
0552146838,msrp,13.95
0552146838,isbn,0552146838
0552146838,isbn10,0552146838
0552994901,dimensions,380 p. ; 20 cm.
0552994901,isbn13,9780552994903
0552994901,msrp,0.00
0552994901,isbn,0552994901
0552994901,isbn10,0552994901
0552998478,dimensions,"Height: 7.75 Inches, Length: 5 Inches, Weight: 0.5070632026 Pounds, Width: 0.75 Inches"
0552998478,isbn13,9780552998475
0552998478,msrp,12
0552998478,isbn,0552998478
0552998478,isbn10,0552998478
0553050117,edition,First Edition
0553050117,dimensions,Weight: 1.88 Pounds
0553050117,isbn13,9780553050110
0553050117,msrp,15.95
0553050117,isbn,0553050117
0553050117,isbn10,0553050117
0553050478,edition,Media Tie In
0553050478,dimensions,"x, 371 p. : ill. (some col.) ; 26 cm."
0553050478,isbn13,9780553050479
0553050478,msrp,24.95
0553050478,isbn,0553050478
0553050478,isbn10,0553050478
0553054686,dimensions,Weight: 0.33 Pounds
0553054686,isbn13,9780553054682
0553054686,msrp,3.95
0553054686,isbn,0553054686
0553054686,isbn10,0553054686
0553057049,edition,"1st Edition, 8th Printing"
0553057049,dimensions,"Height: 8.87 Inches, Length: 6.89 Inches, Weight: 0.9 Pounds, Width: 0.65 Inches"
0553057049,isbn13,9780553057041
0553057049,msrp,20
0553057049,isbn,0553057049
0553057049,isbn10,0553057049
0553058061,edition,1st
0553058061,dimensions,Weight: 0.7 Pounds
0553058061,isbn13,9780553058062
0553058061,msrp,0.00
0553058061,isbn,0553058061
0553058061,isbn10,0553058061
0553067249,edition,1st
0553067249,dimensions,"Height: 9.75 Inches, Length: 6.75 Inches, Weight: 1.60055602212 Pounds, Width: 1.25 Inches"
0553067249,isbn13,9780553067248
0553067249,msrp,27.5
0553067249,isbn,0553067249
0553067249,isbn10,0553067249
0553067966,edition,1st
0553067966,dimensions,"Height: 9.2 Inches, Length: 7.5 Inches, Weight: 1.38670762798 Pounds, Width: 1.1 Inches"
0553067966,isbn13,9780553067965
0553067966,msrp,24.95
0553067966,isbn,0553067966
0553067966,isbn10,0553067966
0553070002,edition,First Edition
0553070002,dimensions,Weight: 1.45 Pounds
0553070002,isbn13,9780553070002
0553070002,msrp,17.95
0553070002,isbn,0553070002
0553070002,isbn10,0553070002
0553071882,dimensions,"Height: 9.5 Inches, Length: 1.1 Inches, Weight: 1.5 Pounds, Width: 6.4 Inches"
0553071882,isbn13,9780553071887
0553071882,msrp,19.95
0553071882,isbn,0553071882
0553071882,isbn10,0553071882
0553088122,edition,First Edition
0553088122,dimensions,"Height: 9.25 Inches, Length: 6.5 Inches, Weight: 1 Pounds, Width: 1.25 Inches"
0553088122,isbn13,9780553088120
0553088122,msrp,1.99
0553088122,isbn,0553088122
0553088122,isbn10,0553088122
0553088513,edition,First Printing
0553088513,dimensions,"Height: 9.2 Inches, Length: 1.3 Inches, Weight: 1.1 Pounds, Width: 6.4 Inches"
0553088513,isbn13,9780553088519
0553088513,msrp,20
0553088513,isbn,0553088513
0553088513,isbn10,0553088513
0553092138,edition,First Edition
0553092138,dimensions,"Height: 9.5 Inches, Length: 6.5 Inches, Weight: 1.23 Pounds, Width: 1.25 Inches"
0553092138,isbn13,9780553092134
0553092138,msrp,22.95
0553092138,isbn,0553092138
0553092138,isbn10,0553092138
0553094483,dimensions,"Height: 9.75 Inches, Length: 6.5 Inches, Weight: 2.8 Pounds, Width: 1.75 Inches"
0553094483,isbn13,9780553094480
0553094483,msrp,6.28
0553094483,isbn,0553094483
0553094483,isbn10,0553094483
0553095536,dimensions,"Height: 9.25 Inches, Length: 6.5 Inches, Weight: 1.15 Pounds, Width: 1.25 Inches"
0553095536,isbn13,9780553095531
0553095536,msrp,21.95
0553095536,isbn,0553095536
0553095536,isbn10,0553095536
0553096478,dimensions,"Height: 9.25 Inches, Length: 6.75 Inches, Weight: 1.65 Pounds, Width: 1.5 Inches"
0553096478,isbn13,9780553096477
0553096478,msrp,22.95
0553096478,isbn,0553096478
0553096478,isbn10,0553096478
0553099760,edition,First Edition
0553099760,dimensions,"Height: 9.5 Inches, Length: 6.75 Inches, Width: 1.5 Inches"
0553099760,isbn13,9780553099768
0553099760,msrp,21.95
0553099760,isbn,0553099760
0553099760,isbn10,0553099760
0553101943,edition,First Edition
0553101943,dimensions,"Height: 9.75 Inches, Length: 6.5 Inches, Weight: 1 Pounds, Width: 1.25 Inches"
0553101943,isbn13,9780553101942
0553101943,msrp,22.95
0553101943,isbn,0553101943
0553101943,isbn10,0553101943
055310344X,edition,First Edition
055310344X,dimensions,"Height: 9.48 Inches, Length: 6.41 Inches, Width: 1.54 Inches"
055310344X,isbn13,9780553103441
055310344X,msrp,1.99
055310344X,isbn,055310344X
055310344X,isbn10,055310344X
0553104896,dimensions,Weight: 0.3 Pounds
0553104896,isbn13,9780553104899
0553104896,msrp,14.95
0553104896,isbn,0553104896
